"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
3,40,35,47,13,15.7481249230769,28.95631
3,40,62,90,29,16.1055620413793,33.0574
3,41,2,5,4,11.85853275,33.15519
3,41,10,15,6,4.94634385,11.4223
3,41,19,31,13,14.4884169384615,32.79883
3,41,33,47,15,13.0067464933333,29.41855
3,41,63,82,20,19.9957643,33.60312
3,42,10,17,8,2.3345716375,5.467661
3,42,19,29,11,13.4803385636364,26.8041
3,42,33,47,15,10.0268707333333,32.25958
3,42,74,82,9,19.4691688888889,33.1477
3,43,14,28,15,8.78474824,21.20183
3,43,39,47,9,11.1450226666667,30.71781
3,43,74,83,10,17.5058861,33.25324
3,44,2,6,5,13.2431528,27.17877
3,44,14,27,14,8.86271185714286,18.52719
3,44,38,42,5,3.72576724,7.893977
3,44,44,48,5,16.2800680498,29.55863
3,44,69,90,22,17.5915869090909,32.98796
3,45,2,6,5,10.0371666,20.56571
3,45,20,27,8,12.11878125,19.96457
3,45,38,41,4,3.22661575,8.187431
3,45,45,52,8,21.16429425,30.62964
3,45,71,90,20,11.6585098,20.67982
3,46,2,6,5,7.7185244,15.5538
3,46,14,28,15,8.02179210266667,25.21494
3,46,31,35,5,5.3659018,11.81485
3,46,37,53,17,12.8763386058824,30.81309
3,46,71,90,20,9.17319493,20.76926
3,47,2,7,6,10.5604205,18.78642
3,47,14,53,40,15.6785934325,29.92592
