"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
2,54,52,56,5,2.82653998012349,8.28742179169323
2,54,67,72,6,11.2928931188904,28.5422168921067
2,55,14,20,7,14.709800635515,27.0164667766679
2,55,26,33,8,6.56330695656859,11.9540203076543
2,55,39,56,18,10.5914089630123,30.3657713052557
2,55,61,79,19,8.25863266313761,24.1880930959921
2,56,13,19,7,9.67692311400782,19.9005559495929
2,56,27,34,8,7.65293684903298,16.3150998756303
2,56,40,55,16,11.7886543024811,31.3885070830618
2,56,62,70,9,4.90206526734176,9.46543123560161
2,57,13,18,6,8.00717471827161,14.725858104144
2,57,28,34,7,8.25134525926731,15.7467357099578
2,57,41,54,14,9.96790789660832,26.2724601462131
2,57,73,89,17,2.39044739898737,6.07286570265824
2,58,12,18,7,8.76190993884189,16.3828316884004
2,58,29,34,6,7.8303539526089,14.4762824860987
2,58,41,53,13,10.0804726158633,22.5144691154798
2,58,73,89,17,4.9860405903627,14.0097386874622
2,59,11,17,7,12.2744833175335,21.6642058207905
2,59,30,35,6,3.47862422676229,11.246789701573
2,59,41,56,16,8.88845071750209,23.5767789656174
2,59,75,89,15,8.766103894688,20.5549875409948
2,60,2,6,5,18.6607689402705,36.222458243218
2,60,10,16,7,12.9226709080488,22.2725779430909
2,60,31,35,5,3.61653363962458,8.38463333968562
2,60,42,62,21,9.01886623939088,26.4651291707143
2,60,75,89,15,11.7750803717198,22.5981040150135
2,61,2,6,5,15.8679949065089,33.0602173334984
2,61,10,16,7,9.25492329217807,16.9455244000642
2,61,32,35,4,2.19306205549631,5.10448140194816
2,61,43,52,10,10.7613109385742,21.1984254914842
2,61,55,62,8,5.30287596500678,9.31697559567239
2,61,75,87,13,9.31661982752735,18.2697886632429
2,62,2,6,5,15.3778127933569,31.4360107619506
2,62,10,19,10,5.84576277528351,13.0174299461569
2,62,43,52,10,8.59831212822765,17.6585026876869
2,62,69,86,18,2.38712149462733,9.61066413383613
2,63,10,24,15,6.99560624661058,14.7212817562963
2,63,44,53,10,8.2112580052092,16.9294499324673
2,63,82,87,6,2.33320692769992,6.38570162382255
2,64,2,8,7,15.5608064157814,33.9857925765614
2,64,10,24,15,5.76605242095147,12.6779406017901
2,64,35,38,4,3.60693703458837,6.38709699375908
2,64,45,53,9,8.50061862111458,14.6051841245248
2,64,73,89,17,4.87382155447414,11.2418233331663
2,65,5,17,13,8.4941572331561,21.9070512959989
2,65,20,24,5,2.75144048373436,8.57119011352747
2,65,35,40,6,4.72461883806232,10.9719369354385
2,65,45,53,9,5.44463769483805,9.7601749492446
2,65,72,89,18,9.55396287779163,21.5016443315399
2,66,5,23,19,8.85272319906788,20.3738634701451
2,66,35,41,7,7.18465615904213,14.3987094794149
2,66,44,51,8,3.29522038624102,7.33489493855814
2,66,71,89,19,11.7605285143136,23.0809560341598
2,67,2,7,6,16.4266748081295,36.1500552307544
2,67,10,22,13,12.7283185471209,27.2703281921869
2,67,35,50,16,5.82988586305262,14.3325736528646
2,67,69,89,21,12.2344150228231,20.8265123382617
2,68,2,6,5,8.21225192940593,20.3511763021993
2,68,10,21,12,16.1899855386242,31.9679907186935
2,68,43,49,7,4.07655808121408,8.66906852518096
2,68,68,89,22,13.3751745396265,24.4631777224427
2,69,10,22,13,16.0860327196514,32.0149537274137
2,69,67,89,23,15.7709875778221,30.428986081916
2,70,10,14,5,15.7959317836923,34.9964969574936
2,70,67,89,23,17.1419937449343,30.580775694964
2,71,10,14,5,14.9668996620095,35.9854038730425
2,71,18,22,5,9.91640109248717,25.4788942336896
2,71,55,61,7,2.14767571974669,4.34571758618047
2,71,67,89,23,14.2969140853069,28.6621462517023
2,72,8,14,7,9.71726636065734,31.0198049080679
2,72,17,24,8,12.5691671414646,28.6405836157625
2,72,49,63,15,2.21575875669833,6.43831375448262
2,72,68,88,21,12.0128384413973,24.8515133583723
2,73,2,24,23,10.4300567264302,27.0662227903369
2,73,43,47,5,3.22900854950486,7.09755320643965
2,73,53,62,10,2.56288751710281,5.78233028873233
2,73,74,87,14,13.673048055512,24.6741844100448
2,74,2,23,22,11.3810429072387,22.5934921039832
2,74,43,47,5,4.51245736024099,9.10523791707016
2,74,51,62,12,2.86924723628282,6.5008384331487
2,74,75,89,15,11.3233223774899,22.3201396014697
2,75,5,22,18,14.9362488209286,27.9229361847342
2,75,38,47,10,3.25273289768203,7.23373238694457
2,75,75,89,15,10.8665513199203,17.5490684915324
2,76,6,9,4,19.2545821646682,33.5538754568391
2,76,13,21,9,10.8025241662082,21.2378280133254
2,76,37,45,9,10.779668805203,23.6129458069709
2,76,75,89,15,10.8345637356071,18.2244090597452
2,77,13,22,10,10.5140448638792,24.6206971904091
2,77,28,31,4,2.14802202107758,7.41797598078934
2,77,37,44,8,12.1082582890788,25.8171589816399
2,77,70,79,10,2.63636921498899,8.23092163491603
2,77,83,89,7,12.8178312181619,17.8108082907515
2,78,12,15,4,10.2457017884339,27.2235354458455
2,78,17,22,6,12.0890039114509,21.6486871339459
2,78,38,43,6,6.48971530382278,13.838708151292
2,78,70,79,10,8.85853806404613,19.4454452364931
2,78,82,89,8,10.0392539853135,16.279943193118
2,79,25,31,7,12.0133187925714,25.314404000892
2,79,47,55,9,3.75162176838977,6.88711425095534
2,79,68,78,11,10.8299877513759,23.1574965955696
2,79,82,89,8,18.1219608838299,26.5307924072913
2,80,26,31,6,7.56549396952422,13.731212012796
2,80,46,52,7,4.85575614545296,10.5759622058744
2,80,65,77,13,13.2818567671397,21.2799227034322
2,80,81,85,5,21.6621449514526,33.9233070806832
2,81,11,14,4,8.31665033142386,23.712447411202
2,81,27,36,10,5.88463709694627,13.0909568735013
2,81,54,60,7,3.43469984512671,7.17347921456697
2,81,64,77,14,18.145879414177,33.1642481238213
2,81,79,82,4,21.1747605145077,34.5228569543705
2,82,6,12,7,14.3708737663469,27.3211360457481
2,82,28,39,12,8.29965242091549,13.4094317633523
2,82,55,68,14,10.3621394269969,34.1043349277392
2,83,5,11,7,11.7722874306074,21.3741660947641
2,83,17,24,8,13.7261567012538,29.1688631111464
2,83,27,40,14,8.27404931275709,19.905387973486
2,83,55,67,13,7.49389219010188,33.2534058241788
2,83,73,86,14,12.224277236661,29.4822054619899
2,84,5,11,7,10.7572656345261,19.7207494504387
2,84,18,41,24,10.5570424150174,27.2287413128379
2,84,51,56,6,5.63814229352067,10.0404405468626
2,84,71,75,5,11.2509066336253,26.6188474967231
2,85,5,11,7,6.65507101768157,15.0209296001627
2,85,19,30,12,4.09780641429077,8.64229673179575
2,85,32,42,11,8.83834967379784,20.3201757126831
2,85,50,57,8,8.12362252971028,16.7525406362787
2,85,63,66,4,17.9386352519165,37.8394253039881
2,85,70,73,4,11.7880571633497,27.191654337381
2,85,77,81,5,2.93428194111208,5.93928177355017
2,86,4,10,7,5.87862164015767,11.7194656773795
2,86,46,57,12,2.98642103815928,9.78889644304355
2,86,63,72,10,15.4652307927685,30.9563679210836
2,86,75,81,7,2.35181302603623,4.72349464099161
2,87,4,11,8,4.98269356696343,11.1443616105038
2,87,27,32,6,5.08701321476,9.69341932952474
2,87,63,71,9,4.81923906405961,9.66358872355829
2,87,73,82,10,6.00126061793945,12.4278357299687
2,88,5,12,8,6.41462770451836,11.5276971494122
2,88,27,32,6,9.87821065998137,17.1836252981006
2,88,74,82,9,10.4287620399917,19.1203667731658
2,89,7,14,8,7.9313568499311,14.0032670626457
2,89,27,33,7,12.5260180709455,24.8842744492831
2,89,62,66,5,4.9087710508944,10.5723908724897
2,89,73,81,9,4.52216220398259,10.4063173775277
2,90,7,14,8,9.87979747605148,16.9483950056323
2,90,27,33,7,15.45775798365,26.4767110155106
2,90,62,66,5,7.42211962777224,14.0407072914473
2,90,72,79,8,5.60767098982084,9.71863863635716
2,91,7,14,8,8.9916377284757,16.3719735032145
2,91,27,35,9,9.66817490374742,21.3083441485288
2,91,61,66,6,5.32722871788077,13.0866992388362
2,91,71,79,9,10.0197077554304,20.4309727969535
2,92,2,15,14,6.2910807336151,14.1058338790788
2,92,20,23,4,5.02138513321718,8.62075896924636
2,92,29,36,8,8.28826323978038,14.9840704580492
2,92,61,66,6,8.81229891531794,15.7997164152276
2,92,70,80,11,12.8865393384702,29.5360466270136
2,93,2,15,14,9.20065530111662,15.9428861940059
2,93,19,25,7,6.87828210468466,15.2185073199799
2,93,31,38,8,6.75564674199055,12.6079516211702
2,93,59,68,10,12.6145302508527,25.5109221194231
2,93,70,81,12,8.39183303500205,21.6286961171375
2,94,3,16,14,8.98978820103645,15.6046813045844
2,94,19,25,7,5.35142066722779,11.9825565355376
2,94,32,40,9,4.10065883949781,8.92661311962333
2,94,58,75,18,11.7002912380992,31.5483777232539
2,95,3,16,14,6.2401433717931,10.2239008785875
2,95,18,24,7,6.01077856298426,12.4560257313222
2,95,33,39,7,2.74775199076915,6.40728403879427
2,95,56,70,15,15.0255184881542,26.5767493914595
2,96,2,24,23,5.90718108567991,16.4863701977041
2,96,34,38,5,2.6146202430668,4.67749524788472
2,96,55,72,18,13.5760849998591,25.8175524575426
2,97,2,10,9,6.29624334764128,9.98550930932224
2,97,16,26,11,8.74824067978703,18.0827879380105
2,97,56,72,17,13.5409349354147,34.5336993515872
2,97,77,81,5,5.01462472052382,8.50304158803527
2,98,2,9,8,7.16877592397899,10.7179212212241
2,98,16,27,12,7.89425878549026,16.2976201096168
2,98,61,72,12,11.4140457672825,32.6318076485943
2,98,77,82,6,4.26668059225172,8.31405837284087
2,99,2,8,7,4.52215551136928,7.21565346321607
2,99,16,28,13,6.17947291262177,10.9297623184538
2,99,65,71,7,10.766686988542,20.7126895596755
2,99,77,82,6,4.96994660726621,9.81087384837067
2,100,16,28,13,7.43820632329101,11.2489167926162
2,100,66,71,6,3.77870278530564,6.73144285869283
2,100,76,82,7,7.17480189880258,13.9894333112348
2,101,15,28,14,7.44448050538545,12.23124500106
2,101,67,82,16,8.2052831104253,20.1149383351238
2,102,16,29,14,9.31849278192806,15.6656399103689
2,102,68,82,15,10.1455947659048,21.8569665742612
2,103,15,29,15,7.87922415364288,17.2102880570742
2,103,69,82,14,10.0084488197799,23.2340188505518
2,104,14,29,16,7.05971691985444,17.2186995879222
2,104,69,82,14,5.64028826154294,15.9485725365019
2,105,13,30,18,8.118443420413,16.9286293715566
2,105,69,82,14,3.9093286341106,8.68476607257481
2,106,14,31,18,10.0114134842754,14.0344488325493
2,106,39,46,8,2.43947299783841,5.13103140166506
2,106,69,81,13,4.81473100113333,8.7987169187457
2,106,86,89,4,3.71758246313422,5.7704530640864
2,107,14,32,19,6.98929409383738,14.10000330347
2,107,72,81,10,3.26543553818169,5.60623600365887
2,107,86,89,4,2.46809743669624,4.66600299461244
2,108,15,39,25,3.27952253602979,10.154575056303
2,108,86,89,4,2.31799058722191,4.4099939243475
2,109,18,39,22,2.439613460986,7.8762201409599
2,109,72,81,10,2.1827189575036,3.87730944001093
2,111,2,8,7,2.60498524691164,5.3798850779473
2,112,2,7,6,4.3338099713261,7.24600425764326
2,112,19,29,11,2.0756154423663,4.27894538592395
2,113,2,9,8,3.96104390767418,6.51840866723531
2,113,77,89,13,2.41111335631071,3.86565383128512
2,114,2,9,8,5.28414086229605,7.82526507858926
2,114,74,89,16,3.67565720714295,5.459738406039
2,115,2,9,8,5.50947834700554,9.91421122929578
2,115,74,89,16,4.75371832369111,10.7476126379114
2,116,2,8,7,6.4327045505329,11.8324878466872
2,116,20,25,6,5.25318804155769,9.80052059135006
2,116,74,89,16,6.80760423810073,16.7453141292
2,117,2,7,6,3.12041495026541,8.78675065721091
2,117,20,26,7,5.40306846798656,11.687392191496
2,117,74,89,16,11.4417087677603,30.1034626497623
2,118,15,26,12,5.28975103648839,14.1673053186779
2,118,75,81,7,12.2990325873311,36.6662871720033
2,119,15,26,12,5.49906593280646,12.6139305037693
2,119,74,80,7,11.2156430952808,36.1827600427229
2,120,15,26,12,5.33664582457359,11.470507019339
2,120,75,79,5,14.05182385663,34.2011584841038
2,121,15,25,11,7.64759335178652,12.7098267742298
2,121,75,78,4,13.1101766593546,32.4421243679212
2,122,15,23,9,7.49437020592613,13.1609112702169
2,122,34,44,11,4.76041892059359,8.81809801428804
2,122,72,77,6,13.2472948275654,35.6032379331653
